location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MI_26149,2022-06-02,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,8,27658,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,13,21,-2,-1,1.56,2.34,5.02,3.46,13.62,1.79,5.92,2.34,1.9,5.13,5.02,,,3.01,,2.9,6.25,2.57,3.68,2.9,,3.24,1.79,6.7,2.9,,3.35,2.79,3.35,,3.12,3.46,3.35,2.12,5.92,18.86,5.13,2.46,10.49,3.35,2.12,2.12,3.01,1.67,4.35,32.15,,2.9,11.5,1.79,2.23,5.02,4.35,3.79,2.23,2.12,1.9,,17.322222,11.416667,24.494444,3.175,,9.138889,58.934449
US_MI_26149,2022-06-03,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,7,27665,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,13,13,-2,-1,,4.83,3.8,4.03,11.85,2.19,6.79,4.83,,3.11,3.91,2.53,2.3,3.8,2.99,1.96,7.71,1.73,2.99,,1.96,3.34,2.65,6.91,3.22,2.19,2.42,3.68,1.96,2.99,2.76,1.84,3.45,2.76,3.91,18.64,3.68,2.88,7.02,1.96,2.88,3.11,2.3,,3.91,29.58,1.73,3.34,9.32,1.96,,4.95,3.45,3.34,2.53,3.68,4.37,2.07,18.738889,9.855556,26.038889,0.0508,,5.55,42.318173
US_MI_26149,2022-06-04,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27665,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,16,19,0,-2,2.04,4.49,2.72,2.99,15.93,,6.53,3.27,,2.86,4.22,3.81,1.91,2.99,,,6.12,1.91,4.9,3.81,2.86,4.22,2.04,6.8,3.4,3.81,2.45,3.27,3.81,2.18,2.86,3.4,4.9,2.31,5.04,14.56,5.17,,11.43,,3.27,4.9,,,4.22,33.08,,2.18,10.75,,2.31,6.12,3.95,4.22,2.18,,,,16.616667,7.488889,24.472222,0.0,,4.511111,44.921996
US_MI_26149,2022-06-05,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27665,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,24,26,11,-2,,3.57,4.85,2.04,13.01,,6.38,3.95,,,5.1,3.19,,1.79,1.79,2.93,6.25,3.19,3.44,2.81,,4.34,3.19,6.25,3.95,1.91,2.55,3.7,2.42,,2.42,3.7,4.59,3.06,5.1,16.84,4.72,2.68,9.95,2.55,3.57,3.19,1.91,,4.97,31.12,,6.0,13.27,,1.79,4.34,4.72,4.21,,3.19,,,19.722222,12.244444,27.35,0.0,,9.216667,51.100392
US_MI_26149,2022-06-06,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,1,27666,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,17,20,-3,2,1.81,3.39,4.85,2.26,14.79,2.15,5.98,3.5,1.81,2.6,4.74,3.61,2.15,3.61,,2.37,6.66,2.37,3.61,2.94,1.69,3.39,,8.13,3.84,1.81,3.61,4.18,3.61,1.92,3.27,2.71,3.5,2.48,6.77,15.24,5.76,2.03,11.85,3.84,4.06,2.94,3.61,1.92,5.08,31.16,,3.5,10.95,2.48,,4.85,5.53,4.63,2.48,2.82,1.69,,20.266667,15.283333,25.7,0.508,,12.905556,62.690103
US_MI_26149,2022-06-07,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27666,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,15,19,-6,1,,4.54,3.84,2.79,13.51,1.86,5.36,4.54,1.75,4.19,2.91,3.96,3.49,2.33,2.56,,6.99,1.86,4.43,1.63,1.98,3.49,2.79,8.97,3.96,,2.68,5.94,2.45,2.33,3.38,2.1,2.91,2.21,5.82,18.05,4.31,1.86,10.37,1.98,2.56,3.26,1.98,3.61,7.45,30.28,1.98,3.96,11.88,1.98,2.91,3.84,5.24,4.54,1.98,3.15,2.68,,18.727778,15.233333,23.45,15.530286,,14.677778,77.453121
US_MI_26149,2022-06-08,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,4,27670,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,8,13,-8,3,1.73,3.46,4.03,3.8,12.21,2.76,6.22,4.95,,4.26,3.69,2.07,1.61,2.65,2.3,2.88,6.79,2.3,5.07,2.07,,2.99,1.84,8.41,4.03,1.84,3.8,3.11,2.65,1.96,3.23,3.69,3.46,1.73,4.95,17.85,4.03,3.11,9.67,1.61,3.11,3.69,2.3,1.61,4.61,26.26,,2.65,8.29,1.73,2.19,4.95,4.61,2.53,2.65,2.19,3.8,,15.494444,9.45,21.616667,4.021667,,10.766667,73.467329
US_MI_26149,2022-06-09,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,3,27673,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,13,15,-7,0,,3.35,3.71,2.51,11.84,,5.62,5.86,2.15,3.47,3.71,2.63,,3.23,1.91,3.35,6.22,4.07,4.66,1.79,,2.75,1.79,7.29,3.71,1.79,2.51,3.71,2.75,,2.63,2.39,3.47,,5.86,18.77,3.83,2.63,9.21,2.75,3.35,3.35,3.11,2.03,4.07,30.97,,3.23,10.76,,,4.78,4.3,3.95,2.51,2.15,2.63,,16.722222,11.15,23.344444,10.3505,,11.622222,72.504857
US_MI_26149,2022-06-10,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,5,27678,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,9,9,-11,2,,4.89,4.28,2.57,11.62,,7.34,2.93,,2.57,4.28,2.44,,3.06,,,6.72,4.89,3.42,3.18,,3.3,,7.58,3.79,2.69,1.83,3.79,2.81,2.2,3.06,3.18,3.42,2.44,5.75,17.36,5.62,,10.88,1.96,3.42,3.67,2.69,,4.04,31.91,,2.69,10.27,1.71,,3.79,3.67,3.67,3.42,2.44,2.08,,18.3,10.427778,25.583333,0.0254,,9.411111,56.39757
US_MI_26149,2022-06-11,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27678,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,12,19,-4,-2,,4.64,5.43,1.86,12.33,,4.64,2.52,,4.37,4.91,2.25,2.25,2.65,,1.86,3.84,2.78,2.12,4.37,1.99,1.99,,5.7,3.58,,,4.51,3.58,,3.98,1.99,2.92,1.99,5.04,16.44,5.17,2.12,9.01,,3.31,2.65,,1.99,3.05,27.7,,2.92,9.28,,,5.3,4.91,3.45,,2.12,3.18,,18.544444,11.655556,24.3,0.0,,12.644444,68.60518
US_MI_26149,2022-06-12,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,3,27681,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,25,31,10,-2,1.91,3.56,5.09,,12.48,,5.98,3.95,,3.06,5.35,4.71,1.91,2.55,1.91,2.55,6.49,2.93,2.16,2.8,,4.2,,6.75,3.95,,,4.33,1.78,2.42,4.33,3.06,3.69,2.67,2.55,19.09,3.95,,13.11,,2.29,4.2,1.91,,3.31,33.1,2.04,6.11,15.28,2.04,2.55,5.6,3.95,3.44,2.04,2.42,2.93,1.91,21.994444,15.2,27.844444,0.0,,16.65,71.822426
US_MI_26149,2022-06-13,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27681,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,14,18,-5,2,2.46,4.45,4.22,3.4,12.42,2.34,5.86,3.87,2.23,3.28,5.86,3.16,1.88,3.52,2.23,,5.39,2.58,3.28,2.11,2.11,4.22,,7.38,4.45,,2.11,2.93,2.34,,3.63,2.34,3.16,2.69,6.8,19.57,4.92,,9.02,3.16,3.4,5.39,3.63,,3.4,33.52,,3.52,10.78,1.76,,5.62,2.58,3.4,2.34,1.64,2.23,,24.038889,17.155556,30.844444,0.0,,18.577778,71.689896
US_MI_26149,2022-06-14,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27681,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,25,22,-11,1,,3.54,5.13,2.08,10.62,2.2,5.37,4.64,1.71,1.83,4.52,3.17,1.83,3.17,,1.95,7.33,2.93,4.03,,2.08,,2.08,7.69,3.91,2.08,2.32,3.17,3.17,,3.05,4.27,4.03,2.44,6.96,16.24,4.76,2.93,9.28,2.32,2.08,2.93,2.32,,3.79,33.09,,5.49,9.89,1.95,,6.47,3.17,4.52,,1.83,1.83,,26.981481,19.45679,34.074074,31.4452,,22.302469,75.904679
US_MI_26149,2022-06-15,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,14,27695,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,16,23,-10,2,1.83,3.54,4.02,2.19,12.31,2.44,7.07,7.07,,3.9,4.27,4.51,,2.8,1.83,,8.29,2.93,3.05,2.8,2.68,4.39,,5.73,4.14,,,3.9,2.19,,,3.9,3.29,2.32,5.61,17.92,4.27,1.71,9.63,2.07,3.17,2.8,,1.71,3.9,34.01,,4.14,12.56,1.71,,7.31,4.88,3.41,1.95,2.68,2.93,,29.594444,24.094444,33.716667,0.4318,,22.083333,64.638525
US_MI_26149,2022-06-16,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,1,27696,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,19,20,-8,0,1.82,3.41,4.13,4.38,11.92,,5.72,4.26,,4.38,4.5,2.07,,3.04,2.31,2.31,5.47,2.31,2.8,3.53,2.92,2.8,2.07,7.3,3.89,,2.55,2.55,1.95,,2.31,3.04,2.19,1.82,4.26,18.73,6.2,1.82,12.65,1.95,2.43,3.16,2.55,1.95,5.11,31.26,,4.01,11.68,,,7.05,2.92,4.62,1.82,2.19,2.07,,28.75,23.438889,33.105556,4.529667,,18.311111,53.47465
US_MI_26149,2022-06-17,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27696,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,8,13,-14,1,1.74,3.73,5.22,1.86,11.56,2.48,4.72,5.47,2.61,4.6,5.34,3.98,,2.61,2.86,2.73,5.47,2.11,3.98,1.74,1.99,3.73,2.11,8.7,3.6,,2.11,3.6,2.61,,2.98,2.73,4.1,1.99,7.08,17.52,3.85,2.48,11.31,2.11,3.48,4.35,,2.73,3.98,31.32,2.61,4.6,10.07,,,5.47,3.35,3.73,2.11,2.48,2.36,,23.966667,17.494444,31.416667,0.0,,12.311111,48.150409
US_MI_26149,2022-06-18,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27696,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,22,27,-3,-4,2.42,4.18,4.18,4.31,14.55,,5.39,4.18,,,4.71,2.96,,2.16,2.69,,7.01,2.16,3.23,,2.02,4.18,,5.66,5.39,,,5.79,2.02,,3.1,2.56,3.91,2.83,4.85,15.22,3.64,3.5,13.61,1.89,1.89,3.37,,2.42,3.77,33.28,,2.16,11.86,,2.42,6.2,2.42,2.83,,2.42,2.69,,18.927778,11.161111,24.983333,0.0,,6.55,44.563916
US_MI_26149,2022-06-19,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27696,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,24,37,4,-3,2.07,3.4,4.31,3.61,13.51,2.06,4.87,3.32,,3.38,4.42,2.71,,3.64,4.23,,4.75,4.18,3.92,3.01,3.31,3.94,2.2,6.03,4.17,,,3.17,2.82,,3.17,2.4,3.67,2.41,2.54,15.85,3.14,1.9,11.71,,2.8,3.48,2.14,2.56,2.44,36.53,2.68,4.3,14.29,,2.48,5.54,2.43,4.46,,2.01,1.89,2.1,18.302469,9.944444,26.339506,0.0,,8.166667,51.663699
US_MI_26149,2022-06-20,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27696,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,16,21,-6,2,1.73,4.78,4.26,2.0,14.3,1.73,6.05,4.27,,2.09,4.2,3.38,2.39,3.19,3.83,2.55,6.34,2.84,3.66,3.81,1.91,4.72,1.77,7.51,4.43,1.62,2.16,3.87,2.9,1.78,4.31,2.97,2.23,2.88,6.44,19.12,3.9,,13.34,3.28,3.02,3.89,,,3.86,33.66,,4.3,12.18,1.77,2.54,6.87,3.96,3.37,3.23,2.31,2.58,2.82,23.677778,13.894444,31.088889,0.0,,11.433333,46.486251
US_MI_26149,2022-06-21,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27696,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,13,20,-10,2,1.66,3.47,3.71,2.88,12.27,,6.05,3.05,1.78,1.93,4.48,3.0,2.49,2.27,2.75,2.32,5.45,3.25,2.62,2.4,2.68,3.03,2.68,7.97,3.94,,2.07,3.15,2.01,,3.66,2.42,2.72,,7.22,19.04,5.0,1.7,10.75,3.59,4.72,2.7,1.79,1.89,3.61,31.68,,3.84,10.56,,2.89,5.98,3.5,3.76,,3.07,3.17,,26.994444,17.722222,34.95,0.0,,15.666667,50.234348
US_MI_26149,2022-06-22,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27696,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,15,21,-10,2,,3.18,3.76,2.85,11.52,,5.01,3.82,2.04,3.45,4.23,3.57,,2.57,3.0,2.48,5.75,3.21,3.27,2.63,2.34,2.59,1.8,8.04,4.23,3.43,2.48,7.52,3.11,2.62,2.9,1.67,3.66,1.97,5.47,19.31,3.73,2.06,9.1,2.91,3.59,4.52,2.87,2.94,5.04,31.45,,3.23,12.51,2.46,2.75,5.38,4.25,3.16,,,2.12,1.76,27.345679,21.283951,33.808642,0.0,,16.197531,50.725506
US_MI_26149,2022-06-23,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,9,27705,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,15,16,-9,1,,4.29,5.15,,13.33,,5.96,5.2,,2.62,4.84,3.05,2.37,4.42,,2.21,4.79,2.7,2.82,3.73,2.76,2.65,1.78,6.82,4.41,2.08,,4.29,,2.41,3.39,3.12,3.41,2.02,6.33,17.86,4.02,2.71,11.83,3.29,3.59,3.35,2.12,2.36,5.45,32.52,,4.37,9.36,2.04,2.27,6.16,2.27,4.11,2.26,3.02,,,22.055556,14.709877,28.407407,0.0,,11.061728,49.912031
US_MI_26149,2022-06-24,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27705,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,12,13,-14,1,,3.9,4.26,3.07,10.99,,4.84,4.35,,,3.17,2.38,,2.35,2.03,2.72,4.36,2.0,3.24,2.58,2.08,2.77,2.1,7.61,4.69,1.81,2.5,3.67,2.42,2.58,2.87,2.77,2.1,,5.76,18.97,3.38,,9.24,2.39,3.16,2.29,2.16,2.28,4.25,30.48,1.73,2.59,8.24,,,6.4,3.71,3.83,1.65,2.46,1.75,,22.567901,12.777778,31.160494,0.0,,11.351852,49.40943
US_MI_26149,2022-06-25,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27705,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,13,19,2,-3,,4.91,4.54,3.73,12.03,,4.71,3.74,,1.86,3.23,3.06,1.86,3.35,1.79,2.03,5.29,2.79,3.69,3.18,,3.53,3.19,5.41,2.43,3.06,,2.86,2.25,1.82,3.58,2.91,3.36,2.5,4.8,17.13,5.02,,12.51,,2.69,3.12,,2.07,4.87,31.85,,2.23,8.65,,,5.42,2.17,2.82,,2.59,,2.45,23.709877,15.561728,30.314815,0.0,,13.895062,54.28015
US_MI_26149,2022-06-26,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27705,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,19,25,7,-2,,5.39,4.68,2.55,12.8,,5.81,3.52,,2.32,4.47,1.85,,3.21,2.53,2.19,5.27,3.23,3.68,3.04,,3.77,2.6,5.99,3.81,,2.33,3.5,,,2.88,1.93,4.39,3.14,5.55,17.2,4.17,2.04,9.74,1.93,3.87,3.99,1.97,2.35,3.34,32.44,,4.2,10.2,2.42,2.16,7.51,3.9,2.99,,3.02,3.26,,23.518519,19.135802,27.376543,2.431143,,16.45679,64.626829
US_MI_26149,2022-06-27,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27705,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,22,23,-14,3,2.18,2.67,5.71,2.84,14.17,2.84,5.65,3.81,,2.03,5.76,2.78,2.44,2.32,2.54,,5.75,2.54,4.56,2.35,,2.66,3.34,6.5,4.78,1.75,3.16,4.19,4.07,,3.83,,3.12,3.33,6.72,17.98,6.57,2.0,11.65,3.47,3.66,2.91,,,4.4,38.08,,3.72,9.93,,2.16,8.39,3.35,4.5,2.55,2.65,2.52,,18.648148,11.58642,24.54321,0.790222,,8.839506,52.920717
US_MI_26149,2022-06-28,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27705,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,15,20,-16,4,,3.81,4.99,2.31,12.08,3.55,6.58,4.66,1.79,3.74,4.75,2.21,,3.56,2.91,2.14,4.72,3.41,3.04,2.78,,2.58,2.81,7.9,3.16,3.12,2.79,4.87,2.24,,3.0,4.17,3.96,,5.58,15.43,4.73,2.26,10.16,2.29,2.73,4.28,3.08,,3.22,30.87,,4.85,10.83,1.69,,5.52,3.51,3.75,3.32,2.25,,2.46,18.067901,8.777778,27.240741,0.0,,7.654321,50.665246
US_MI_26149,2022-06-29,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27705,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,15,28,-17,3,2.15,4.87,4.86,4.18,13.01,2.46,6.45,2.97,,2.31,4.19,3.86,,3.11,2.64,2.26,6.17,3.21,3.95,2.2,,4.23,,9.25,4.0,2.07,2.15,4.15,3.73,,1.63,2.84,3.0,,4.69,18.93,6.79,3.26,11.06,3.81,3.58,,1.89,3.38,3.88,34.23,,6.21,10.5,,2.62,5.74,3.9,5.18,1.64,3.43,1.74,,23.481481,15.197531,30.401235,0.03175,,12.666667,50.782943
US_MI_26149,2022-06-30,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,11,27716,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,22,28,-19,3,1.63,5.84,4.13,2.57,11.45,,5.86,4.11,,3.45,4.21,3.02,,2.36,1.97,1.73,5.69,1.99,2.7,1.95,2.0,3.78,2.39,9.09,3.72,,2.77,5.0,2.32,,2.68,,4.58,2.3,4.61,19.01,5.83,2.58,10.68,3.88,2.34,5.05,,,4.75,31.07,,3.84,11.98,2.45,2.05,7.42,5.2,5.18,3.21,2.09,2.07,,26.011111,18.527778,32.122222,0.0,,13.911111,47.987164
US_MI_26149,2022-07-01,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27716,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,11,23,-28,5,2.23,4.38,3.69,3.52,10.93,,5.09,4.98,2.36,2.81,5.15,3.01,,3.12,1.93,3.05,3.39,3.03,4.08,2.43,,4.65,,7.11,2.82,,2.52,2.88,3.74,,2.46,3.64,3.53,,4.66,17.76,4.11,2.75,10.45,,3.94,3.92,2.01,1.85,4.67,31.83,1.59,2.49,9.41,2.19,2.31,6.02,3.95,3.21,1.89,,2.45,,23.761111,19.283333,30.227778,3.937,,15.855556,61.431212
US_MI_26149,2022-07-02,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27716,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,8,28,-21,-3,,4.21,4.77,4.64,12.2,,5.07,4.49,,2.9,3.03,2.94,2.55,2.06,2.65,1.9,6.05,2.04,2.59,2.83,,2.69,,7.16,2.95,2.69,,3.6,2.43,,3.72,2.09,2.79,2.51,5.19,12.36,4.1,,9.5,1.91,,5.16,2.23,,3.15,31.2,,2.93,9.82,,2.22,5.6,4.04,2.38,1.87,,,1.78,20.987654,13.820988,28.135802,1.778,,13.592593,62.936156
US_MI_26149,2022-07-03,ChIJB_ywuOirF4gRKE3yRl5EVQQ,Q167589,geoId/26149,US,United States of America,MI,Michigan,26149,St. Joseph County,US,USA,2,,,,,0,27716,60710,30185,30525,8061,8227,7231,6945,6965,8493,7750,4474,2564,1801751,41.92,-85.53,1350,76.629412,17,38,-17,-5,,4.31,5.45,5.33,12.75,1.72,4.43,4.79,,1.76,5.29,2.78,1.95,2.48,2.9,2.33,6.23,2.99,3.47,2.31,,3.41,,7.07,4.21,2.11,,4.76,2.37,,2.03,3.2,2.91,2.06,3.58,16.51,3.48,,10.21,1.76,2.79,3.44,,,,27.02,1.79,1.97,9.44,,,7.45,2.8,3.64,,2.78,,,22.623457,14.438272,30.487654,0.0,,13.179012,55.455054
