location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asperger_syndrome,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bacterial_vaginosis,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_canker_sore,search_trends_chest_pain,search_trends_chronic_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dandruff,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_dysmenorrhea,search_trends_edema,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_generalized_anxiety_disorder,search_trends_gout,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hemorrhoids,search_trends_hives,search_trends_hypercholesterolemia,search_trends_hyperglycemia,search_trends_hypertension,search_trends_hyperthyroidism,search_trends_hypotension,search_trends_hypothyroidism,search_trends_implantation_bleeding,search_trends_indigestion,search_trends_infection,search_trends_inflammation,search_trends_inflammatory_bowel_disease,search_trends_insomnia,search_trends_iron_deficiency,search_trends_itch,search_trends_kidney_failure,search_trends_kidney_stone,search_trends_knee_pain,search_trends_lesion,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_mood_disorder,search_trends_myocardial_infarction,search_trends_nasal_congestion,search_trends_nausea,search_trends_neck_pain,search_trends_obesity,search_trends_otitis,search_trends_pain,search_trends_panic_attack,search_trends_paresthesia,search_trends_perspiration,search_trends_pneumonia,search_trends_podalgia,search_trends_psychosis,search_trends_scar,search_trends_sciatica,search_trends_shortness_of_breath,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_apnea,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_swollen_lymph_nodes,search_trends_toothache,search_trends_tumor,search_trends_type_2_diabetes,search_trends_urinary_incontinence,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vertigo,search_trends_vomiting,search_trends_wart,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18091,2020-01-11,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,,,,,,,2.32,4.42,7.44,4.28,9.55,1.19,5.97,4.28,,1.26,2.04,1.61,5.05,,3.44,1.54,2.25,1.54,1.4,2.88,0.98,1.69,,13.13,4.07,8.5,3.79,1.12,1.12,4.0,2.11,6.67,3.86,1.75,2.32,,1.47,3.58,4.35,3.93,2.18,2.81,0.98,1.26,3.51,,4.14,1.47,2.88,1.33,0.98,,1.26,5.41,1.33,1.26,1.82,1.61,1.47,21.34,4.35,,3.23,,6.81,0.98,2.18,,,3.44,3.3,4.28,,2.04,2.25,3.02,1.33,4.28,1.4,36.44,1.4,1.61,1.82,2.25,,0.98,1.97,1.82,,2.6,3.09,6.53,1.97,,2.46,2.88,1.97,4.49,,,1.26,3.09,1.12,4.0,3.16,1.12,1.75,1.97,3.72,2.11,5.450617,0.537037,11.938272,26.524857,,4.888889,96.098284
US_IN_18091,2020-01-12,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,,,,,,,2.25,4.01,7.88,3.8,10.06,2.32,5.14,4.86,1.48,1.62,3.52,1.06,4.64,1.69,3.24,2.53,2.25,2.18,1.27,3.31,1.9,2.53,,13.23,4.93,6.62,4.43,,1.55,3.87,2.39,7.88,5.0,2.04,1.41,1.13,1.34,3.31,3.73,2.89,2.46,4.43,1.2,1.13,4.5,1.34,3.8,1.27,2.89,1.41,,1.27,1.48,5.49,,1.13,1.48,2.18,1.48,20.48,5.35,,2.53,1.13,5.63,,1.34,1.83,,2.75,3.1,2.32,,2.39,2.75,1.83,1.27,5.49,1.76,33.01,2.25,1.62,0.98,1.41,,1.55,1.83,,,2.25,3.8,5.91,2.11,1.2,2.32,1.97,2.39,4.36,1.13,0.98,,4.08,1.13,4.29,2.39,1.69,3.52,1.13,2.75,2.04,-0.419753,-1.666667,0.740741,4.92125,,-1.909722,89.453774
US_IN_18091,2020-01-13,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,,,,,,,1.38,4.26,6.71,3.6,15.41,2.82,7.85,5.64,1.56,1.8,4.2,1.26,5.58,1.68,3.66,2.58,2.7,1.8,1.86,2.7,0.84,1.2,1.26,10.97,3.72,5.94,3.3,1.56,2.52,4.44,2.16,10.43,4.98,1.5,1.38,,2.04,2.94,4.74,4.02,2.64,3.12,1.44,0.9,3.42,,4.44,1.62,2.4,1.32,,2.28,1.32,7.67,1.08,,1.86,1.44,1.8,26.02,5.7,1.2,3.12,1.98,6.47,1.08,1.56,1.44,1.26,2.34,4.02,4.68,1.02,2.64,1.86,1.98,1.26,4.68,1.44,37.05,1.62,2.22,0.96,1.02,1.26,1.92,1.5,1.14,0.9,2.1,3.84,5.4,1.74,1.38,1.38,2.4,1.68,5.16,,1.08,1.5,6.36,0.96,4.26,2.58,0.84,3.6,1.32,3.3,1.8,0.648148,-0.166667,1.469136,0.145143,,-1.208333,87.617984
US_IN_18091,2020-01-14,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,,,,,,,1.76,5.51,6.91,2.3,12.85,2.67,8.91,5.51,,1.58,4.12,1.15,6.42,1.7,2.67,2.24,3.15,1.33,1.09,2.36,,2.42,1.33,11.39,3.09,7.39,3.52,1.09,2.73,5.39,2.85,9.39,5.15,2.24,1.76,,2.3,2.61,5.94,4.06,2.54,5.03,1.39,1.09,3.46,1.21,3.58,2.12,3.64,1.33,,1.21,1.15,7.03,1.09,1.27,2.06,,1.09,23.33,5.09,,3.7,1.7,6.06,1.7,1.09,1.58,,3.03,4.36,4.3,1.39,2.61,1.64,1.82,1.27,5.27,1.46,38.12,1.46,1.51,1.88,1.21,,1.7,2.36,0.97,,1.58,4.24,6.0,1.58,1.27,2.36,1.88,1.88,5.51,,1.03,1.33,4.18,1.82,4.97,2.97,1.03,2.91,1.88,3.7,2.67,2.216049,0.166667,5.191358,0.028222,,0.298611,87.200639
US_IN_18091,2020-01-15,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,,,,,,,2.53,3.62,5.55,2.95,14.35,4.22,9.29,4.1,,1.63,3.5,0.9,5.55,1.57,3.02,1.21,3.02,1.57,1.33,2.17,,1.63,0.96,10.43,3.98,5.49,3.38,1.02,1.69,4.34,2.41,8.38,4.34,1.93,1.63,,2.29,2.59,4.46,4.46,2.89,3.26,1.81,1.02,3.5,1.08,3.44,2.53,2.47,0.9,,1.08,1.45,6.81,,1.27,1.81,1.21,1.02,23.63,5.12,,2.83,2.11,7.72,1.63,1.08,1.08,1.15,2.83,4.64,4.34,0.84,1.99,1.81,2.47,1.33,3.62,1.57,36.42,1.63,1.45,2.35,1.45,0.96,1.69,2.11,1.39,,2.53,4.28,5.67,2.11,1.39,1.87,2.11,2.77,4.52,,,1.57,4.58,,4.34,1.99,,3.38,1.08,2.41,2.11,0.833333,-2.388889,3.580247,0.0,,0.1875,95.723672
US_IN_18091,2020-01-16,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,,,,,,,2.12,4.19,6.25,3.22,14.51,1.33,8.38,5.4,0.85,2.12,3.94,1.88,4.55,1.64,4.01,2.43,2.49,1.82,1.88,2.37,,0.97,1.21,10.99,3.7,5.64,3.76,,2.06,6.62,2.19,9.35,3.52,1.27,1.58,,2.91,2.85,4.98,3.28,1.88,3.4,1.03,,5.16,,3.64,1.76,2.31,1.46,1.58,1.4,0.97,7.04,1.15,1.4,1.64,1.03,1.03,22.76,5.34,1.33,3.1,1.21,6.55,1.27,2.12,1.4,1.52,2.31,6.62,3.82,1.09,1.27,1.52,1.58,1.4,3.46,1.58,33.26,1.7,1.4,2.0,1.09,,1.27,2.06,1.52,,1.7,4.43,6.01,1.52,1.88,2.31,2.49,3.1,5.28,0.97,1.27,,5.77,1.64,3.88,1.7,,2.25,2.0,3.4,1.88,-1.740741,-5.512346,2.5,0.127,,-5.236111,77.939165
US_IN_18091,2020-01-17,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,,,,,,,1.24,4.51,5.81,3.52,12.97,1.61,7.11,3.77,1.05,1.67,3.71,1.73,5.0,,3.89,1.85,2.53,,2.04,2.6,,1.11,,10.44,2.66,6.67,3.71,0.99,1.85,3.27,1.79,9.02,4.2,1.17,1.48,1.42,1.11,2.9,4.2,3.89,2.78,3.09,0.86,1.17,4.39,1.17,3.34,1.85,1.73,1.48,,0.86,2.29,6.05,0.93,,1.79,1.3,0.93,21.56,5.0,0.86,2.6,1.11,5.5,1.24,1.48,,1.11,1.92,4.39,3.83,,2.47,1.92,1.98,1.85,5.0,1.11,31.94,1.67,1.67,1.17,1.67,,1.48,1.24,1.24,,2.16,3.34,4.63,1.61,,1.67,1.79,2.47,3.83,,,1.67,5.19,1.24,4.08,2.16,,2.72,1.05,3.21,2.35,-4.216049,-6.314815,-1.697531,0.0,,-8.763889,71.020583
US_IN_18091,2020-01-18,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,,,,,,,1.76,5.13,8.85,4.43,9.34,2.04,6.04,3.86,1.41,1.76,3.37,,5.2,1.41,3.02,2.67,1.9,1.62,1.41,2.18,,1.33,,11.87,3.44,6.25,2.88,1.12,1.69,2.67,2.6,7.17,5.13,1.83,1.26,1.33,1.97,3.16,3.09,3.79,3.16,4.14,,,3.51,,3.65,1.41,2.74,1.9,,1.54,,6.04,1.26,1.41,1.12,1.41,1.54,20.93,4.99,1.05,3.23,,7.03,,,1.83,,2.81,3.3,3.51,1.26,1.69,1.54,2.32,2.18,3.86,1.62,36.39,1.48,1.69,2.11,1.26,1.12,1.48,2.39,,,1.26,3.23,5.2,1.05,0.98,1.19,2.32,2.67,4.85,,,,2.95,1.76,3.79,2.88,,2.53,1.05,1.19,2.39,-0.135802,-5.62963,3.814815,4.753429,,-1.388889,91.063197
US_IN_18091,2020-01-19,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,,,,,,,1.36,5.53,8.19,3.14,10.58,1.64,5.67,5.12,,1.43,3.41,1.91,4.98,1.43,3.07,2.05,2.59,2.87,1.43,3.55,,0.96,1.5,11.53,5.05,5.87,3.82,,2.05,2.94,2.46,8.19,3.34,1.43,,,1.43,3.28,4.16,3.75,2.52,3.14,1.09,,5.53,1.36,3.48,2.12,3.14,1.16,0.96,1.3,,6.83,,1.02,1.3,,1.64,20.0,4.98,,2.25,1.5,6.42,1.5,1.71,1.09,,2.94,2.87,3.07,0.96,1.91,2.32,1.77,1.23,4.64,1.23,37.67,,2.05,1.57,1.43,,1.91,2.32,1.09,,2.12,3.62,6.35,1.77,,1.64,1.71,1.98,5.94,0.96,1.43,1.16,3.69,1.16,4.64,2.66,1.71,3.34,1.77,3.28,2.46,-10.635802,-14.04321,-5.45679,1.397,50.8,-14.541667,76.753977
US_IN_18091,2020-01-20,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,,,,,,,2.68,4.33,6.88,4.01,12.3,2.48,6.24,4.59,,1.53,3.38,1.34,6.56,1.72,4.01,2.17,2.68,1.66,1.72,2.55,,1.72,,13.51,2.23,7.58,2.8,,2.04,3.95,1.98,11.09,4.01,1.4,1.34,,1.91,2.87,4.84,4.84,2.04,4.4,1.34,,3.31,1.15,4.59,2.55,3.44,2.87,1.08,1.47,1.85,6.69,0.96,,1.78,1.27,1.34,25.55,5.03,,2.93,1.47,7.71,1.78,1.85,1.08,,3.44,3.12,5.99,,2.04,2.04,3.0,1.66,5.54,1.21,37.34,1.59,1.47,1.91,1.59,1.02,1.66,2.42,1.27,0.89,1.4,4.08,5.99,1.85,0.96,2.74,1.59,3.06,5.48,,,1.59,4.91,1.21,4.65,3.76,,3.06,1.78,2.55,2.8,-5.981481,-9.814815,-2.685185,0.635,50.8,-8.555556,83.052262
US_IN_18091,2020-01-21,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,,,,,,,1.57,3.75,6.95,4.89,19.64,2.54,7.43,4.29,1.63,1.87,3.38,2.17,5.26,1.09,4.11,2.17,2.78,1.45,1.39,2.36,,0.91,1.57,15.95,2.78,7.19,2.84,1.45,2.17,3.69,1.87,8.88,4.17,1.21,1.21,,1.81,2.72,4.65,5.86,2.66,4.23,1.63,,4.65,1.39,6.29,1.87,2.48,1.45,,1.27,1.45,6.29,1.57,1.03,1.93,,,28.22,5.02,1.27,3.5,1.27,5.44,1.57,2.12,1.45,1.03,2.54,3.99,6.77,1.21,2.42,2.17,2.36,1.45,4.17,1.27,39.64,1.93,1.69,1.93,1.81,0.85,1.87,1.75,1.51,,2.12,4.65,5.8,1.57,0.91,3.08,2.17,2.3,6.29,1.51,1.15,1.99,4.47,1.69,4.29,2.84,,3.69,1.75,2.78,2.42,-3.209877,-7.092593,-0.524691,0.072571,99.06,-7.173611,74.855955
US_IN_18091,2020-01-22,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,,,,,,,1.96,4.22,7.29,3.67,13.65,2.33,8.76,4.96,1.84,1.35,3.37,1.59,4.9,1.16,4.78,1.9,1.78,1.65,2.33,2.94,1.04,1.35,1.29,15.31,2.69,6.92,2.75,1.04,2.02,4.22,1.84,10.47,3.55,1.47,1.47,1.29,2.39,3.18,5.7,5.57,3.31,3.86,1.59,,3.92,1.29,6.06,2.82,3.0,0.98,1.23,1.65,1.35,7.16,,0.92,1.47,1.29,1.47,27.55,4.78,1.1,2.88,1.72,7.65,0.92,1.16,1.47,,2.33,4.29,5.88,,2.45,1.72,2.14,1.1,5.57,1.29,35.09,1.78,2.14,1.41,0.92,,2.33,2.57,1.23,0.92,1.96,2.94,6.92,1.9,1.29,2.57,2.82,2.63,5.57,1.47,0.86,0.92,3.86,1.16,4.84,3.73,,3.18,1.1,2.69,2.45,-2.87037,-5.567901,0.82716,0.0,78.74,-6.805556,74.340421
US_IN_18091,2020-01-23,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,,,,,,,1.7,4.5,7.12,3.41,15.64,2.98,8.1,4.93,1.64,1.03,3.77,1.76,4.63,1.1,2.74,1.4,3.59,1.46,1.4,2.07,0.97,1.89,1.16,14.61,3.17,6.94,3.65,1.52,2.31,4.5,2.13,9.44,4.38,1.89,1.46,,1.89,2.62,5.54,3.1,1.95,4.44,2.13,0.97,3.41,0.97,4.14,2.01,2.8,1.34,,1.16,1.28,7.0,1.58,1.4,2.01,,1.58,25.02,5.11,0.97,2.56,1.46,5.96,1.76,1.58,1.46,1.4,2.37,3.96,3.29,0.85,2.62,2.07,1.89,1.22,4.99,2.19,36.89,2.13,1.83,2.01,2.56,1.46,1.28,2.07,0.97,,2.68,4.02,6.33,1.7,1.46,2.07,2.25,2.8,5.66,0.85,,,4.57,1.34,4.44,3.77,0.85,3.04,1.76,2.5,1.95,0.290123,-2.95679,2.722222,0.0,78.74,-4.041667,73.955988
US_IN_18091,2020-01-24,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,,,,,,,2.13,4.01,6.26,3.83,14.6,1.52,6.33,5.11,1.46,2.07,3.29,1.22,5.05,1.28,3.95,1.89,2.13,2.01,1.16,1.4,0.91,1.4,,25.67,1.76,6.39,2.92,0.97,1.52,4.38,2.8,7.97,5.11,1.09,,,2.25,1.95,4.01,3.77,2.31,3.83,1.28,1.22,3.47,1.28,3.95,1.46,2.62,1.22,,1.22,0.91,6.75,1.09,0.91,1.22,0.91,1.46,31.2,6.02,0.85,2.74,1.58,6.75,1.64,1.28,1.58,,2.19,3.41,3.77,,1.95,2.92,1.4,1.09,4.38,1.46,32.91,1.7,2.8,1.09,1.16,,1.28,1.34,0.85,,1.95,3.22,6.57,1.76,,1.82,1.58,2.07,4.2,,,1.09,3.71,1.4,4.14,2.74,,2.43,1.7,2.98,2.01,2.296296,1.179012,3.296296,0.979714,78.74,1.319444,93.54969
US_IN_18091,2020-01-25,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,,,,,,,3.26,4.67,7.37,3.75,7.72,2.27,7.37,4.32,,2.34,3.04,1.7,5.38,1.27,3.68,2.41,3.04,2.34,1.7,2.76,1.42,1.7,0.99,21.74,4.11,7.58,3.04,1.7,2.19,4.82,1.7,6.44,4.46,1.7,,1.27,2.27,2.83,3.68,5.17,3.12,3.12,,1.2,4.46,1.27,3.54,,3.75,1.27,1.42,,,6.59,1.13,,1.42,2.27,1.27,27.34,4.67,,2.48,1.06,7.44,1.7,,1.77,,3.33,2.9,3.82,,2.55,1.84,1.84,,4.32,1.13,34.63,1.27,1.42,1.77,1.84,,1.49,2.12,1.35,,1.49,2.76,5.52,1.35,,1.7,3.26,1.77,4.18,,1.2,1.06,2.83,1.2,3.68,2.27,,2.69,1.13,2.9,2.27,1.080247,0.290123,2.839506,2.648857,30.48,0.548611,96.745824
US_IN_18091,2020-01-26,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,,,,,,,1.72,5.09,7.87,2.98,11.18,1.65,7.14,4.56,1.06,0.99,1.85,1.52,5.16,1.12,4.1,1.32,2.71,1.12,1.39,2.18,1.12,1.26,,22.36,3.24,7.74,3.9,,1.39,4.5,1.85,6.55,3.77,1.85,1.12,,2.65,3.44,5.22,5.09,2.84,3.04,,1.06,3.24,,3.44,2.05,2.78,1.52,1.19,,,6.28,,0.93,,1.26,1.92,27.25,5.03,0.99,2.31,1.46,5.69,1.65,1.06,1.39,0.93,2.91,3.04,3.31,0.93,2.25,2.98,1.79,1.32,4.56,1.19,33.2,1.52,2.51,1.72,1.59,1.65,1.59,2.71,2.05,,2.18,3.11,5.09,1.19,1.19,2.18,1.46,2.78,5.42,1.26,0.93,,3.17,1.06,3.9,2.51,1.92,2.98,1.32,2.84,1.72,0.320988,-0.472222,1.293651,0.798286,,-0.770833,93.341108
US_IN_18091,2020-01-27,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,,,,,,,1.85,3.64,6.27,3.4,15.94,2.39,6.45,5.31,1.19,2.39,3.4,1.61,5.07,1.91,3.58,2.03,2.33,1.19,1.79,3.4,1.31,1.43,,23.22,3.76,7.34,2.87,1.31,2.09,4.36,1.97,8.71,4.77,1.43,,,2.92,2.51,4.54,4.66,3.52,3.28,1.25,1.67,3.46,1.07,4.18,2.21,2.09,1.49,1.07,1.01,1.25,6.15,0.95,,1.49,0.95,0.9,34.91,6.09,1.19,3.22,1.43,7.76,1.25,1.73,2.21,1.13,2.51,3.58,4.24,1.19,2.33,1.91,1.55,1.13,3.88,1.67,34.62,1.97,2.57,1.37,1.97,0.9,1.01,1.13,1.25,0.84,2.33,4.48,6.5,2.39,1.01,1.97,2.98,1.67,5.31,1.79,1.25,,4.42,1.37,4.48,2.81,1.19,3.34,1.55,3.16,2.39,-0.074074,-1.345679,1.783951,0.0508,,-1.416667,91.943701
US_IN_18091,2020-01-28,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,,,,,,,2.12,3.75,6.65,3.99,15.71,1.81,8.64,5.92,,2.48,4.41,2.12,5.2,1.81,3.75,2.24,2.24,1.21,2.17,2.36,1.39,1.81,1.45,30.46,2.72,8.1,2.12,1.09,2.42,6.16,1.57,9.55,5.08,1.39,1.21,,2.24,1.87,5.74,5.2,3.44,4.65,1.09,1.27,3.5,0.91,4.05,1.03,3.32,1.45,,1.33,,7.07,1.21,1.27,1.87,,1.33,42.48,5.92,1.15,3.08,1.93,5.32,0.97,1.63,1.27,1.03,2.36,4.41,4.53,,2.48,2.54,1.51,1.21,6.41,1.27,36.14,1.33,1.69,2.12,1.75,0.85,2.17,1.81,1.45,,2.24,3.75,7.98,1.81,1.75,2.54,2.36,2.78,5.56,1.45,0.85,1.93,4.77,1.15,4.47,3.14,1.63,3.02,1.27,3.5,1.57,0.345679,-0.451389,1.527778,0.254,,-1.458333,88.430253
